account_id,start_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,cohort_month
A-075038,2024-07-02,Enterprise,17,3383,40596,0,0,0,0,monthly,1,2024-07
A-ced9aa,2024-11-07,Pro,3,147,1764,0,0,0,0,annual,1,2024-11
A-2f6a32,2024-09-25,Basic,19,361,4332,0,0,0,1,annual,1,2024-09
A-993085,2023-10-30,Enterprise,31,6169,74028,0,0,1,0,annual,0,2023-10
A-df1e44,2024-06-03,Basic,35,0,0,1,0,0,0,annual,1,2024-06
A-e5d6ab,2023-10-02,Basic,35,665,7980,0,0,0,1,annual,1,2023-10
A-49b828,2024-11-22,Enterprise,20,3980,47760,0,0,0,0,annual,1,2024-11
A-0354fe,2024-11-03,Basic,34,646,7752,0,0,0,0,monthly,0,2024-11
A-bf7919,2024-12-24,Basic,12,228,2736,0,0,0,0,monthly,0,2024-12
A-a45270,2024-07-27,Enterprise,23,4577,54924,0,0,0,0,annual,1,2024-07
A-f19b24,2024-03-17,Pro,29,1421,17052,0,0,0,0,monthly,1,2024-03
A-bd4513,2024-12-20,Enterprise,50,9950,119400,0,0,0,0,monthly,0,2024-12
A-d4ac0e,2024-09-17,Basic,29,551,6612,0,0,0,0,annual,1,2024-09
A-a09355,2024-11-04,Enterprise,33,6567,78804,0,0,0,0,monthly,1,2024-11
A-40de06,2023-06-23,Basic,62,1178,14136,0,0,0,0,annual,0,2023-06
A-d792a6,2024-04-26,Pro,4,196,2352,0,0,0,0,annual,1,2024-04
A-6965e1,2024-12-22,Pro,13,637,7644,0,0,0,0,annual,1,2024-12
A-5a215a,2024-03-13,Enterprise,87,17313,207756,0,0,0,0,monthly,1,2024-03
A-cb5333,2024-12-11,Basic,33,627,7524,0,0,0,0,monthly,1,2024-12
A-e7beab,2023-10-23,Enterprise,21,4179,50148,0,0,0,1,annual,1,2023-10
A-cdf020,2024-07-13,Pro,23,1127,13524,0,1,0,0,annual,1,2024-07
A-e36807,2024-09-06,Basic,6,114,1368,0,0,0,0,annual,1,2024-09
A-5f7781,2024-09-13,Basic,22,418,5016,0,1,0,0,annual,1,2024-09
A-dbc825,2024-06-29,Basic,85,1615,19380,0,1,0,1,annual,0,2024-06
A-4c6f11,2024-05-10,Pro,24,1176,14112,0,0,0,0,annual,0,2024-05
A-089363,2023-11-04,Basic,40,760,9120,0,0,0,0,monthly,0,2023-11
A-1e1b80,2024-09-22,Enterprise,50,0,0,1,0,0,0,monthly,1,2024-09
A-6e08f3,2024-08-11,Pro,18,882,10584,0,0,0,0,annual,1,2024-08
A-b2225d,2024-09-01,Pro,47,2303,27636,0,1,0,0,monthly,1,2024-09
A-378b99,2024-10-07,Pro,12,588,7056,0,0,0,0,annual,1,2024-10
A-3c1a3f,2023-12-18,Basic,25,0,0,1,0,0,0,annual,1,2023-12
A-c58f49,2024-10-05,Enterprise,70,13930,167160,0,1,0,0,monthly,1,2024-10
A-4a4c2d,2023-12-25,Enterprise,54,10746,128952,0,0,0,0,annual,0,2023-12
A-a8b49c,2023-11-24,Basic,19,0,0,1,0,0,0,monthly,1,2023-11
A-956988,2024-12-02,Enterprise,9,1791,21492,0,0,0,0,monthly,1,2024-12
A-1f0ac7,2024-05-03,Basic,47,893,10716,0,0,0,0,annual,1,2024-05
A-9289f6,2024-03-14,Enterprise,10,1990,23880,0,0,0,0,annual,1,2024-03
A-5fe118,2024-12-05,Enterprise,39,7761,93132,0,0,0,0,monthly,1,2024-12
A-58b9ff,2024-09-24,Pro,14,686,8232,0,0,0,0,monthly,1,2024-09
A-0dbdc6,2023-06-14,Pro,30,0,0,1,0,0,0,annual,1,2023-06
A-dbc825,2024-05-20,Basic,19,361,4332,0,0,0,0,monthly,1,2024-05
A-019782,2023-08-16,Pro,15,735,8820,0,0,0,0,monthly,1,2023-08
A-0a62f5,2024-12-21,Basic,25,475,5700,0,0,0,0,monthly,1,2024-12
A-71615e,2024-06-27,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-06
A-7da956,2024-09-26,Enterprise,14,2786,33432,0,0,0,1,monthly,1,2024-09
A-ed510f,2024-12-21,Pro,42,2058,24696,0,0,0,0,monthly,1,2024-12
A-d922bf,2023-10-29,Enterprise,30,5970,71640,0,0,0,0,annual,1,2023-10
A-fabe19,2024-12-16,Enterprise,12,2388,28656,0,1,0,0,monthly,0,2024-12
A-ac85cd,2024-08-02,Basic,53,1007,12084,0,0,0,0,monthly,1,2024-08
A-8adedc,2024-08-21,Basic,22,418,5016,0,0,0,0,monthly,1,2024-08
A-117171,2024-11-11,Basic,45,855,10260,0,0,0,0,annual,1,2024-11
A-1e1b80,2023-12-16,Enterprise,50,9950,119400,0,0,0,0,annual,1,2023-12
A-3932db,2023-12-10,Basic,23,437,5244,0,0,0,0,monthly,1,2023-12
A-d792a6,2024-07-04,Enterprise,4,796,9552,0,0,0,0,monthly,1,2024-07
A-43a9e3,2024-03-26,Basic,27,513,6156,0,0,0,0,annual,1,2024-03
A-417d2f,2024-02-02,Enterprise,26,5174,62088,0,1,0,1,monthly,1,2024-02
A-249769,2024-10-18,Pro,8,392,4704,0,0,0,0,annual,1,2024-10
A-df1e44,2024-12-17,Basic,35,665,7980,0,0,0,0,annual,1,2024-12
A-51ec1b,2024-08-05,Enterprise,18,3582,42984,0,0,0,0,monthly,0,2024-08
A-4c56c9,2024-05-21,Basic,9,171,2052,0,0,0,0,annual,1,2024-05
A-96bbc6,2024-09-08,Pro,64,3136,37632,0,0,0,0,annual,1,2024-09
A-00bed1,2024-05-14,Enterprise,49,9751,117012,0,0,0,0,annual,1,2024-05
A-10b8f2,2023-04-19,Basic,47,893,10716,0,0,0,0,monthly,0,2023-04
A-0e966d,2024-09-06,Pro,13,637,7644,0,0,0,0,annual,1,2024-09
A-5b1bcd,2024-01-20,Enterprise,73,14527,174324,0,0,0,0,annual,1,2024-01
A-9ee962,2023-08-27,Pro,30,1470,17640,0,0,0,0,annual,0,2023-08
A-b7b7b7,2024-07-29,Pro,24,1176,14112,0,0,0,0,annual,1,2024-07
A-f9cc74,2024-10-28,Pro,30,1470,17640,0,0,0,0,annual,0,2024-10
A-ffc04f,2024-09-19,Enterprise,13,2587,31044,0,0,0,0,monthly,0,2024-09
A-956988,2024-12-18,Pro,23,1127,13524,0,0,0,0,monthly,1,2024-12
A-054577,2024-12-01,Pro,2,0,0,1,0,0,0,monthly,1,2024-12
A-8bde0c,2024-12-23,Pro,15,735,8820,0,0,0,0,annual,1,2024-12
A-cdf020,2024-01-25,Pro,39,1911,22932,0,0,0,0,annual,0,2024-01
A-fdfc91,2024-07-31,Pro,29,1421,17052,0,0,0,1,annual,0,2024-07
A-a2485e,2024-08-17,Pro,68,3332,39984,0,0,0,0,annual,0,2024-08
A-6e7827,2023-11-05,Pro,1,49,588,0,1,0,0,monthly,0,2023-11
A-afa505,2024-08-12,Pro,70,3430,41160,0,0,1,0,monthly,1,2024-08
A-6da850,2024-12-28,Basic,5,0,0,1,0,0,0,monthly,0,2024-12
A-2d1036,2024-11-21,Basic,69,1311,15732,0,0,0,0,annual,1,2024-11
A-526d93,2024-04-24,Enterprise,49,9751,117012,0,0,0,0,monthly,0,2024-04
A-ad3abd,2024-03-25,Basic,44,836,10032,0,0,0,1,annual,1,2024-03
A-c7ffc2,2024-08-15,Basic,30,570,6840,0,0,0,0,monthly,1,2024-08
A-bb1486,2024-11-18,Pro,41,2009,24108,0,0,1,0,monthly,1,2024-11
A-98a59a,2024-09-12,Enterprise,56,11144,133728,0,0,0,0,monthly,1,2024-09
A-b78bf8,2024-11-25,Pro,33,1617,19404,0,0,0,0,annual,1,2024-11
A-fa2041,2024-07-23,Enterprise,15,2985,35820,0,0,0,0,monthly,0,2024-07
A-9c18c4,2023-08-09,Basic,12,228,2736,0,0,0,1,monthly,1,2023-08
A-7f29a7,2024-11-24,Basic,41,779,9348,0,0,0,0,annual,1,2024-11
A-016043,2024-12-02,Basic,26,494,5928,0,0,0,0,monthly,0,2024-12
A-3932db,2024-03-06,Basic,41,779,9348,0,0,0,0,monthly,1,2024-03
A-df1e44,2024-06-28,Basic,12,228,2736,0,0,0,0,annual,0,2024-06
A-b44e3e,2024-04-15,Pro,40,1960,23520,0,1,0,0,annual,1,2024-04
A-f92792,2024-09-11,Basic,6,0,0,1,0,0,0,monthly,1,2024-09
A-a45270,2024-10-31,Enterprise,11,2189,26268,0,0,0,0,annual,0,2024-10
A-592832,2024-09-26,Enterprise,42,8358,100296,0,0,0,0,monthly,0,2024-09
A-c37601,2024-12-17,Enterprise,15,2985,35820,0,0,0,1,annual,1,2024-12
A-503d5a,2024-12-19,Enterprise,56,11144,133728,0,0,0,0,annual,0,2024-12
A-9affe6,2024-02-16,Pro,29,1421,17052,0,0,0,0,monthly,1,2024-02
A-ba6516,2024-03-17,Pro,27,1323,15876,0,0,0,0,monthly,0,2024-03
A-94f8c9,2024-08-11,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-08
A-4437e4,2024-02-12,Pro,27,1323,15876,0,0,0,0,monthly,1,2024-02
A-e51ec7,2024-04-18,Enterprise,2,398,4776,0,1,0,0,annual,0,2024-04
A-51ec1b,2024-04-01,Enterprise,7,1393,16716,0,1,1,0,monthly,1,2024-04
A-692f18,2024-04-05,Pro,19,931,11172,0,0,0,0,annual,1,2024-04
A-ac9111,2024-02-18,Enterprise,56,0,0,1,0,0,0,monthly,1,2024-02
A-de24d5,2024-11-19,Enterprise,7,1393,16716,0,0,0,0,monthly,1,2024-11
A-aa9511,2024-11-07,Basic,23,437,5244,0,0,1,0,annual,1,2024-11
A-b9eed8,2024-10-24,Enterprise,34,6766,81192,0,0,0,0,monthly,1,2024-10
A-78f02b,2024-12-06,Pro,179,8771,105252,0,0,0,0,monthly,0,2024-12
A-fdfc91,2023-07-30,Basic,29,551,6612,0,1,0,0,monthly,1,2023-07
A-22f2df,2024-12-29,Enterprise,5,995,11940,0,0,1,0,monthly,1,2024-12
A-7f8241,2023-08-05,Pro,34,1666,19992,0,0,0,0,annual,1,2023-08
A-0b0d6d,2024-12-30,Basic,25,475,5700,0,0,0,1,annual,1,2024-12
A-410e86,2024-11-29,Enterprise,24,4776,57312,0,0,0,0,annual,1,2024-11
A-1d5444,2024-04-04,Basic,24,456,5472,0,0,0,0,annual,1,2024-04
A-a33200,2024-11-26,Enterprise,29,5771,69252,0,0,0,0,annual,0,2024-11
A-5790f4,2024-12-22,Pro,20,0,0,1,0,0,0,monthly,1,2024-12
A-7f29a7,2024-11-28,Pro,41,2009,24108,0,0,0,0,annual,1,2024-11
A-2f6a32,2024-10-25,Pro,23,1127,13524,0,0,0,0,annual,1,2024-10
A-5c9849,2024-12-03,Enterprise,19,0,0,1,0,0,0,monthly,1,2024-12
A-ccabf0,2023-12-29,Pro,21,1029,12348,0,0,0,0,monthly,1,2023-12
A-4437e4,2023-11-20,Basic,9,0,0,1,0,0,0,monthly,1,2023-11
A-560d27,2024-11-12,Basic,23,437,5244,0,0,0,0,monthly,1,2024-11
A-186a44,2024-10-28,Basic,20,0,0,1,0,0,0,monthly,1,2024-10
A-427b69,2024-12-09,Pro,17,0,0,1,0,0,0,monthly,1,2024-12
A-b7724f,2024-09-15,Pro,1,49,588,0,0,0,1,annual,1,2024-09
A-af0cd2,2023-01-12,Pro,19,931,11172,0,0,0,0,monthly,1,2023-01
A-8ed5dd,2024-04-25,Enterprise,5,995,11940,0,1,0,0,annual,1,2024-04
A-0b0d6d,2024-12-31,Enterprise,52,10348,124176,0,0,0,0,annual,1,2024-12
A-bcf87c,2024-12-10,Basic,51,0,0,1,0,0,0,monthly,1,2024-12
A-b78bf8,2024-12-18,Enterprise,33,0,0,1,0,0,0,monthly,1,2024-12
A-e19ff6,2024-08-11,Enterprise,3,0,0,1,0,0,0,annual,0,2024-08
A-2446e3,2024-09-02,Basic,27,0,0,1,0,0,0,annual,0,2024-09
A-b7ef83,2024-12-06,Enterprise,45,8955,107460,0,0,0,1,monthly,1,2024-12
A-2789e3,2024-12-14,Pro,11,0,0,1,0,0,0,monthly,1,2024-12
A-17939a,2024-12-29,Basic,11,209,2508,0,0,0,0,monthly,0,2024-12
A-e693b6,2023-08-01,Basic,55,1045,12540,0,0,0,0,annual,1,2023-08
A-3f9cc0,2024-07-21,Basic,22,418,5016,0,0,1,0,monthly,1,2024-07
A-d49cc5,2024-05-10,Pro,50,2450,29400,0,0,0,0,monthly,1,2024-05
A-45ce7a,2024-11-13,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-11
A-bad8c1,2024-02-22,Enterprise,12,2388,28656,0,1,0,0,monthly,1,2024-02
A-39b19f,2024-11-07,Basic,13,247,2964,0,0,0,0,monthly,1,2024-11
A-50f3f7,2024-05-15,Pro,31,1519,18228,0,0,0,0,annual,1,2024-05
A-22d9d2,2024-10-14,Pro,8,392,4704,0,0,0,0,monthly,1,2024-10
A-1b7577,2024-11-15,Basic,81,1539,18468,0,0,0,0,monthly,1,2024-11
A-df10db,2023-12-05,Pro,7,343,4116,0,1,0,0,monthly,0,2023-12
A-7e0a10,2024-12-30,Enterprise,70,13930,167160,0,0,0,0,annual,1,2024-12
A-86902e,2024-12-11,Enterprise,34,6766,81192,0,0,0,0,annual,1,2024-12
A-b9f5b1,2024-10-15,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-10
A-039727,2024-11-12,Basic,25,475,5700,0,0,0,0,monthly,1,2024-11
A-425e76,2023-08-18,Enterprise,32,6368,76416,0,0,0,1,monthly,1,2023-08
A-271f46,2024-06-09,Basic,38,722,8664,0,0,0,0,annual,1,2024-06
A-1b7577,2024-11-02,Basic,14,0,0,1,0,0,0,annual,1,2024-11
A-e1462e,2024-07-07,Pro,46,2254,27048,0,0,0,0,annual,1,2024-07
A-3ce5b8,2024-09-30,Basic,8,152,1824,0,0,0,0,monthly,1,2024-09
A-e98302,2024-07-14,Pro,23,1127,13524,0,0,0,0,annual,1,2024-07
A-ed510f,2024-05-16,Pro,42,2058,24696,0,1,0,0,annual,1,2024-05
A-7641d3,2024-08-03,Pro,61,2989,35868,0,0,1,0,monthly,1,2024-08
A-bcbe98,2024-12-30,Basic,46,874,10488,0,0,0,0,monthly,1,2024-12
A-e1b9cd,2024-12-05,Pro,40,1960,23520,0,0,0,0,monthly,0,2024-12
A-cd458b,2024-10-04,Enterprise,10,1990,23880,0,0,0,0,annual,1,2024-10
A-86cdb4,2024-12-19,Pro,8,392,4704,0,0,0,0,monthly,1,2024-12
A-417d2f,2024-09-21,Enterprise,14,0,0,1,0,0,0,annual,1,2024-09
A-faa28c,2024-02-11,Pro,48,2352,28224,0,0,0,0,annual,1,2024-02
A-72799b,2024-10-21,Pro,61,2989,35868,0,0,0,0,annual,1,2024-10
A-484819,2024-11-13,Enterprise,18,3582,42984,0,1,0,0,monthly,1,2024-11
A-692f18,2024-10-05,Basic,10,190,2280,0,0,0,0,monthly,0,2024-10
A-fd7ad3,2024-11-29,Pro,1,49,588,0,0,0,0,monthly,0,2024-11
A-0a282f,2024-11-10,Pro,1,49,588,0,0,0,0,annual,1,2024-11
A-c37601,2024-12-28,Pro,6,294,3528,0,0,0,0,annual,1,2024-12
A-bd4708,2024-07-24,Enterprise,37,7363,88356,0,0,0,0,annual,1,2024-07
A-ce66f8,2024-07-19,Pro,29,1421,17052,0,0,0,0,annual,1,2024-07
A-aa9511,2023-11-01,Enterprise,23,4577,54924,0,0,0,0,annual,1,2023-11
A-50f3f7,2024-11-06,Basic,117,2223,26676,0,0,0,0,monthly,1,2024-11
A-7f4db3,2024-06-29,Enterprise,45,8955,107460,0,0,0,0,annual,1,2024-06
A-4bfa33,2024-12-12,Pro,9,441,5292,0,0,0,1,monthly,0,2024-12
A-832ec2,2024-05-26,Basic,12,228,2736,0,1,0,0,monthly,0,2024-05
A-ed510f,2023-07-17,Basic,42,798,9576,0,0,0,1,annual,0,2023-07
A-1d5444,2024-03-19,Basic,24,456,5472,0,0,0,0,annual,1,2024-03
A-a8d89d,2024-12-05,Basic,17,323,3876,0,0,0,0,annual,1,2024-12
A-3b5cd1,2024-11-24,Enterprise,13,2587,31044,0,0,0,0,annual,0,2024-11
A-34ea2f,2024-10-03,Enterprise,8,0,0,1,0,0,1,monthly,0,2024-10
A-0532a9,2024-12-20,Pro,26,1274,15288,0,1,0,0,monthly,0,2024-12
A-798a3f,2024-08-14,Enterprise,26,5174,62088,0,0,0,0,annual,1,2024-08
A-0baac2,2024-06-02,Enterprise,29,5771,69252,0,0,0,1,annual,1,2024-06
A-0f3e88,2023-09-23,Basic,24,456,5472,0,0,0,0,monthly,1,2023-09
A-39868b,2024-11-28,Basic,17,0,0,1,0,0,0,annual,0,2024-11
A-7f8241,2023-09-06,Pro,34,1666,19992,0,0,0,0,monthly,1,2023-09
A-7da956,2024-11-04,Basic,13,247,2964,0,0,0,0,annual,1,2024-11
A-91e948,2024-11-09,Enterprise,41,8159,97908,0,0,0,0,monthly,1,2024-11
A-f97b9a,2024-04-14,Enterprise,30,5970,71640,0,0,0,0,annual,1,2024-04
A-378b99,2024-10-14,Pro,16,0,0,1,0,0,0,monthly,1,2024-10
A-54ecc2,2024-09-27,Basic,6,114,1368,0,0,0,0,monthly,1,2024-09
A-d77f4c,2023-11-10,Basic,41,0,0,1,0,1,0,monthly,1,2023-11
A-65a46c,2024-04-14,Enterprise,9,1791,21492,0,1,0,0,monthly,1,2024-04
A-c7ffc2,2023-07-19,Basic,30,570,6840,0,1,0,0,monthly,0,2023-07
A-a8d89d,2024-06-16,Pro,14,686,8232,0,0,0,0,monthly,1,2024-06
A-4c56c9,2024-12-24,Basic,52,988,11856,0,0,0,0,annual,1,2024-12
A-0f3e88,2024-02-03,Enterprise,11,2189,26268,0,0,0,0,monthly,1,2024-02
A-d5a319,2023-06-27,Pro,15,0,0,1,0,0,0,annual,1,2023-06
A-faa28c,2024-06-20,Basic,48,912,10944,0,0,0,0,annual,1,2024-06
A-fa2041,2024-07-25,Basic,15,285,3420,0,0,0,0,annual,1,2024-07
A-bcbe98,2024-09-18,Basic,46,0,0,1,0,0,0,annual,1,2024-09
A-ae052e,2024-09-02,Pro,39,1911,22932,0,0,0,0,annual,1,2024-09
A-eb7c38,2024-11-01,Pro,14,686,8232,0,0,0,0,annual,1,2024-11
A-e60f9d,2024-12-19,Enterprise,29,5771,69252,0,0,0,0,monthly,1,2024-12
A-c4ea60,2024-10-28,Pro,18,882,10584,0,0,0,0,monthly,1,2024-10
A-d49cc5,2024-07-06,Basic,50,950,11400,0,0,0,0,annual,1,2024-07
A-56962b,2024-09-03,Basic,163,3097,37164,0,0,0,0,annual,1,2024-09
A-5a215a,2024-09-18,Enterprise,87,17313,207756,0,0,0,0,annual,1,2024-09
A-6a4e2d,2024-09-13,Basic,26,494,5928,0,0,0,0,annual,1,2024-09
A-e83938,2024-07-17,Pro,31,1519,18228,0,0,0,0,monthly,1,2024-07
A-700ade,2024-11-07,Enterprise,13,2587,31044,0,0,0,0,monthly,1,2024-11
A-922109,2024-04-06,Pro,3,147,1764,0,0,0,0,annual,1,2024-04
A-dfbd31,2024-09-17,Pro,43,2107,25284,0,1,0,0,monthly,1,2024-09
A-ff79f2,2024-10-21,Basic,53,1007,12084,0,1,0,0,annual,1,2024-10
A-dec005,2023-10-17,Basic,21,0,0,1,0,0,0,annual,0,2023-10
A-922109,2024-07-15,Pro,9,441,5292,0,0,0,1,monthly,0,2024-07
A-65a46c,2024-05-05,Pro,37,1813,21756,0,0,0,0,monthly,1,2024-05
A-09540c,2024-08-04,Basic,67,1273,15276,0,0,0,0,monthly,1,2024-08
A-3c1a3f,2024-10-13,Enterprise,1,199,2388,0,0,0,0,annual,1,2024-10
A-a6d261,2024-09-18,Enterprise,27,5373,64476,0,1,0,0,annual,1,2024-09
A-5fe118,2024-12-02,Pro,123,6027,72324,0,0,0,0,monthly,1,2024-12
A-029f69,2024-09-14,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-09
A-51ec1b,2024-10-20,Pro,23,1127,13524,0,1,1,1,monthly,1,2024-10
A-d26ab4,2024-11-21,Enterprise,27,5373,64476,0,0,0,0,monthly,1,2024-11
A-e43bf7,2024-06-02,Pro,44,2156,25872,0,0,0,0,annual,1,2024-06
A-a6d261,2023-12-13,Basic,9,171,2052,0,0,0,0,monthly,1,2023-12
A-700ade,2024-11-19,Enterprise,48,9552,114624,0,0,0,0,monthly,1,2024-11
A-ac9111,2024-12-21,Enterprise,21,4179,50148,0,0,0,0,monthly,1,2024-12
A-526d93,2024-10-01,Basic,43,817,9804,0,0,0,0,monthly,1,2024-10
A-d5a319,2023-09-25,Pro,15,735,8820,0,0,0,0,annual,1,2023-09
A-68f37c,2023-12-31,Pro,11,539,6468,0,0,0,0,monthly,1,2023-12
A-4814a3,2024-10-05,Basic,87,1653,19836,0,0,0,0,monthly,1,2024-10
A-ba6516,2024-04-03,Basic,27,513,6156,0,0,0,0,monthly,1,2024-04
A-65aeb5,2024-05-08,Pro,9,441,5292,0,0,1,0,monthly,0,2024-05
A-cb5333,2024-07-29,Basic,37,703,8436,0,0,0,0,annual,1,2024-07
A-0a282f,2024-10-27,Basic,12,228,2736,0,0,0,0,annual,1,2024-10
A-94f8c9,2024-11-25,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-11
A-1f559b,2023-12-21,Pro,5,245,2940,0,0,0,0,annual,1,2023-12
A-58b9ff,2024-09-26,Enterprise,76,15124,181488,0,0,0,0,monthly,1,2024-09
A-756192,2023-09-17,Pro,19,0,0,1,1,0,0,monthly,1,2023-09
A-17939a,2024-12-27,Pro,1,49,588,0,0,0,0,annual,1,2024-12
A-a09355,2024-10-21,Enterprise,14,2786,33432,0,0,0,0,annual,1,2024-10
A-202b67,2024-10-09,Enterprise,29,5771,69252,0,0,0,0,monthly,1,2024-10
A-56962b,2024-12-15,Enterprise,163,32437,389244,0,0,0,0,monthly,1,2024-12
A-e51ec7,2024-12-19,Enterprise,10,1990,23880,0,0,0,0,monthly,1,2024-12
A-751c58,2024-09-16,Pro,45,2205,26460,0,0,0,0,annual,1,2024-09
A-fa3095,2024-05-16,Basic,70,1330,15960,0,0,0,0,annual,1,2024-05
A-bb1eaa,2024-06-30,Enterprise,21,4179,50148,0,0,0,0,monthly,1,2024-06
A-2922b6,2024-12-15,Basic,15,285,3420,0,0,0,0,monthly,1,2024-12
A-2e3bad,2024-01-14,Pro,61,2989,35868,0,0,0,1,annual,1,2024-01
A-13466a,2024-09-20,Basic,9,171,2052,0,0,0,0,annual,1,2024-09
A-ee42db,2024-02-10,Pro,13,0,0,1,0,0,0,annual,1,2024-02
A-cdf020,2024-10-09,Pro,44,2156,25872,0,0,0,0,monthly,1,2024-10
A-9f9299,2024-04-04,Basic,28,532,6384,0,0,0,0,monthly,1,2024-04
A-aa9511,2024-09-23,Enterprise,58,0,0,1,0,0,0,monthly,1,2024-09
A-b3fe05,2024-12-20,Basic,19,0,0,1,0,0,0,annual,0,2024-12
A-94c3cd,2024-09-29,Basic,45,855,10260,0,0,0,0,annual,0,2024-09
A-e19ff6,2023-08-09,Basic,8,152,1824,0,0,0,0,annual,1,2023-08
A-118d55,2024-12-25,Pro,12,588,7056,0,0,0,0,annual,1,2024-12
A-1b9609,2024-06-16,Enterprise,35,6965,83580,0,0,0,0,annual,1,2024-06
A-eb2fdc,2024-12-19,Basic,31,589,7068,0,0,0,0,annual,1,2024-12
A-e1462e,2023-12-01,Enterprise,29,5771,69252,0,1,0,0,monthly,1,2023-12
A-dcc2f0,2024-10-25,Enterprise,15,2985,35820,0,0,0,0,annual,1,2024-10
A-2d1036,2024-10-13,Enterprise,69,13731,164772,0,0,0,1,annual,1,2024-10
A-6f8ad2,2024-08-23,Pro,26,1274,15288,0,0,0,0,annual,1,2024-08
A-dec005,2024-09-22,Basic,21,399,4788,0,0,0,0,monthly,1,2024-09
A-1f0ac7,2024-02-15,Enterprise,24,4776,57312,0,0,0,0,annual,1,2024-02
A-186a44,2024-11-14,Pro,20,0,0,1,0,0,0,monthly,1,2024-11
A-328bd0,2024-02-28,Basic,18,342,4104,0,0,0,0,monthly,0,2024-02
A-82d8a6,2024-12-29,Pro,5,0,0,1,1,0,0,annual,1,2024-12
A-32fb14,2024-11-09,Enterprise,26,5174,62088,0,0,0,0,annual,1,2024-11
A-029f69,2024-10-10,Pro,3,0,0,1,0,0,1,monthly,1,2024-10
A-4e960a,2024-06-01,Basic,40,760,9120,0,0,0,0,annual,1,2024-06
A-296d7c,2024-06-08,Basic,2,38,456,0,0,0,0,annual,0,2024-06
A-5b1bcd,2024-02-15,Enterprise,73,14527,174324,0,0,0,0,monthly,1,2024-02
A-202b67,2024-05-18,Pro,61,2989,35868,0,0,0,0,monthly,1,2024-05
A-e4bf56,2024-12-17,Basic,17,323,3876,0,0,0,0,monthly,0,2024-12
A-2bc93d,2024-09-11,Basic,14,266,3192,0,0,0,1,monthly,0,2024-09
A-6a7c9d,2024-12-26,Pro,26,1274,15288,0,0,0,0,annual,1,2024-12
A-39b19f,2024-05-17,Enterprise,14,2786,33432,0,0,0,0,monthly,0,2024-05
A-d77f4c,2024-11-20,Enterprise,29,5771,69252,0,0,0,0,annual,1,2024-11
A-684255,2024-05-23,Pro,23,1127,13524,0,1,0,0,annual,1,2024-05
A-832ec2,2024-02-02,Enterprise,19,3781,45372,0,0,0,0,monthly,0,2024-02
A-692f18,2024-12-15,Enterprise,28,5572,66864,0,0,0,1,annual,1,2024-12
A-b7ef83,2024-11-08,Enterprise,44,8756,105072,0,0,0,0,annual,0,2024-11
A-eb2fdc,2024-06-13,Basic,31,589,7068,0,0,0,0,monthly,1,2024-06
A-d792a6,2023-10-13,Enterprise,4,796,9552,0,0,1,0,monthly,1,2023-10
A-0f3e88,2024-10-08,Basic,11,209,2508,0,0,0,0,monthly,1,2024-10
A-b07b56,2024-11-24,Pro,25,1225,14700,0,0,0,0,monthly,1,2024-11
A-d82ef9,2024-07-14,Pro,26,0,0,1,0,0,0,annual,0,2024-07
A-425e76,2024-08-06,Pro,27,1323,15876,0,0,0,0,monthly,1,2024-08
A-7da956,2024-10-08,Enterprise,13,2587,31044,0,0,0,0,monthly,1,2024-10
A-dcc2f0,2024-09-02,Basic,15,0,0,1,0,0,0,annual,1,2024-09
A-c16101,2024-09-06,Pro,7,343,4116,0,0,0,0,monthly,1,2024-09
A-10b8da,2024-07-05,Enterprise,14,2786,33432,0,0,0,0,monthly,0,2024-07
A-50f3f7,2024-05-06,Pro,31,1519,18228,0,0,1,0,annual,1,2024-05
A-3b5cd1,2024-01-03,Basic,16,304,3648,0,0,0,0,monthly,1,2024-01
A-a7bd4b,2024-01-13,Basic,48,912,10944,0,0,0,0,monthly,1,2024-01
A-883b7d,2024-08-22,Enterprise,50,9950,119400,0,0,0,0,annual,1,2024-08
A-2edab2,2024-06-19,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-06
A-4e960a,2024-08-03,Pro,12,588,7056,0,0,0,0,monthly,1,2024-08
A-ad64c6,2024-08-15,Pro,12,588,7056,0,0,0,1,annual,1,2024-08
A-ee42db,2024-08-10,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-08
A-039727,2024-12-06,Enterprise,25,4975,59700,0,0,0,0,monthly,1,2024-12
A-b30291,2024-10-21,Pro,47,0,0,1,0,0,0,annual,1,2024-10
A-463db0,2024-12-26,Enterprise,42,8358,100296,0,0,0,0,monthly,0,2024-12
A-df1e44,2024-10-29,Enterprise,13,2587,31044,0,0,0,0,annual,1,2024-10
A-7f8241,2023-10-12,Enterprise,34,6766,81192,0,0,0,0,annual,1,2023-10
A-712426,2024-11-28,Pro,18,882,10584,0,1,0,0,annual,1,2024-11
